Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
toilettes hautes,61,61,90,23,0.25,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/bloc-sanitaire-prefabrique/toilettes-douches-et-vestiaires/,0,0,0.00,1,3490000,"[9,100,52,52,52,52,52,33,42,23,42,19]",2023-06-18,"Reviews, Image, People also ask, Indented, Related searches",commercial,Organic
mediatheque calais,29,30,1900,31,0.00,https://www.portakabin.com/fr/etudes-de-cas/mediatheque-de-calais/,0,0,0.00,0,414000,"[84,84,84,100,100,100,100,84,100,100,100,100]",2023-06-25,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Related searches","navigational, transactional",Organic
cabine douche wc,93,93,40,7,0.86,https://www.portakabin.com/fr/nos-batiments/toilettes-douches-et-vestiaires/,0,0,0.00,0.99,5310000,"[18,18,18,100,18,27,18,18,100,36,27,27]",2023-06-08,"Image pack, Reviews, Image, Indented, Related searches",informational,Organic
solus,17,17,590,40,2.73,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/batiments-autonomes/solus/,0,0,0.00,0,21500000,"[45,36,36,45,45,45,45,36,55,45,36,55]",2023-06-17,"Knowledge panel, Local pack, Sitelinks, Video Carousel, Find results on, Indented","commercial, navigational",Organic
dimension algeco,50,60,320,13,0.50,https://www.portakabin.com/fr/,0,0,0.00,0.19,98800,"[66,35,54,35,54,54,54,35,54,81,81,81]",2023-06-25,"Image pack, Reviews, Featured snippet, Image, Ads bottom, People also ask, Indented, Related searches",informational,Organic
hopital americain de paris,64,64,2900,33,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-americain-de-paris/,0,0,0.00,0.01,901000,"[54,65,54,54,65,81,65,100,81,81,81,81]",2023-06-20,"Knowledge panel, Sitelinks, Reviews, Image, People also ask, FAQ, Related searches",navigational,Organic
hopital américain paris,38,38,590,44,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-americain-de-paris/,0,0,0.00,0.05,443000,"[54,54,54,66,66,81,66,66,100,100,100,100]",2023-06-18,"Knowledge panel, Sitelinks, Reviews, Image, People also ask, FAQ, Indented, Related searches",navigational,Organic
l'hôpital de longjumeau,35,35,70,28,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-de-longjumeau/,0,0,0.00,0,189000,"[21,7,0,0,78,100,64,78,78,78,78,64]",2023-06-07,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches","commercial, navigational",Organic
123 soleil creche,52,52,110,11,0.86,https://www.portakabin.com/fr/etudes-de-cas/creche-1-2-3-soleil/,0,0,0.00,0.02,740000,"[64,64,52,41,82,52,41,41,82,100,82,64]",2023-06-21,"Local pack, Image pack, Reviews, Video Carousel, Find results on, Indented, Related searches",commercial,Organic
laiterie de varennes sur fouzon,30,30,110,21,0.00,https://www.portakabin.com/fr/actualites-et-evenements/actualites/la-laiterie-de-varennes/,0,0,0.00,0,97,"[82,82,52,64,64,52,64,64,82,82,100,82]",2023-06-08,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
hopital longjumeau rendez vous,61,61,40,23,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-de-longjumeau/,0,0,0.00,0,78,"[64,64,11,11,11,11,11,11,11,11,11,11]",2023-06-12,"Local pack, Image pack, Reviews, Featured snippet, Find results on, Indented, Related searches",commercial,Organic
maison bloc modulaire,89,89,40,12,0.45,https://www.portakabin.com/fr/,0,0,0.00,1,1810000,"[12,7,5,5,7,10,23,5,5,10,12,10]",2023-05-31,"Sitelinks, Reviews, Image, Ads bottom, Shopping ads, People also ask, Indented, Related searches",informational,Organic
ultima,23,23,4400,42,0.53,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/batiments-assemblables/ultima/,0,0,0.00,1,2480000000,"[81,81,100,81,81,81,100,100,100,81,100,81]",2023-06-25,"Local pack, Sitelinks, Reviews, Image, People also ask, Find results on, Related searches","commercial, navigational",Organic
maison de soins contern,30,30,50,13,0.00,https://www.portakabin.com/lu-fr/nos-batiments/espaces-soins-de-sante/maisons-de-soins-et-de-retraite-residences-hospices/,0,0,0.00,0,58,"[11,100,11,11,82,52,11,11,11,11,11,11]",2023-06-07,"Knowledge panel, Image, Indented, Related searches","informational, transactional",Organic
module sanitaire,20,20,50,3,0.98,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/bloc-sanitaire-prefabrique/,0,0,0.00,1,5810000,"[3,3,1,1,2,2,2,1,6,3,4,1]",2023-06-21,"Reviews, Image, Indented, Related searches",informational,Organic
bureaux occasion,49,49,210,29,0.64,https://www.portakabin.com/fr/nos-batiments/bureaux-de-chantier/bureau-modulaire-occasion/,0,0,0.00,1,17900000,"[29,15,12,9,23,19,100,15,9,100,19,9]",2023-06-24,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
sepem douai 2023,33,33,170,16,0.00,https://www.portakabin.com/fr/actualites-et-evenements/evenements/sepem2/,0,0,0.00,0,23600,"[0,0,0,0,0,0,0,0,100,2,1,1]",2023-06-05,"Knowledge panel, Image pack, Sitelinks, Reviews, Video Carousel, Indented, Related searches",informational,Organic
vestiaire belge,93,93,50,39,0.00,https://www.portakabin.com/be-fr/nos-batiments/espaces-sanitaires-et-vestiaires/,0,0,0.00,0,4790000,"[0,0,66,0,28,0,18,6,0,3,0,0]",2023-06-06,"Video Carousel, Indented, Related searches",informational,Organic
domaine de l'epinoy,84,84,390,21,0.00,https://www.portakabin.com/fr/etudes-de-cas/domaine-skiable-de-flaine/,0,0,0.00,0,49800,"[36,29,36,29,100,36,44,54,66,54,81,66]",2023-06-18,"Knowledge panel, Sitelinks, Reviews, Image, FAQ, Indented, Related searches",navigational,Organic
ardo,30,30,1900,40,0.00,https://www.portakabin.com/lu-fr/etudes-de-cas/ardo/,0,0,0.00,0,14600000,"[82,82,65,65,82,82,82,65,100,34,44,34]",2023-06-21,"Local pack, Sitelinks, Reviews, Image, Indented",navigational,Organic
lsdh varennes,21,21,140,19,0.00,https://www.portakabin.com/fr/actualites-et-evenements/actualites/la-laiterie-de-varennes/,0,0,0.00,0,75,"[9,52,52,52,52,66,100,66,100,52,42,33]",2023-06-10,"Knowledge panel, Image pack, Reviews, Image, Indented, Related searches","navigational, transactional",Organic
longjumeau hopital,37,37,590,29,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-de-longjumeau/,0,0,0.00,0,97,"[55,45,45,36,45,45,45,45,45,45,55,45]",2023-06-24,"Local pack, Sitelinks, Reviews, Find results on, Indented, Related searches","commercial, navigational",Organic
salles de fitness,79,79,320,55,0.88,https://www.portakabin.com/fr/nos-batiments/autres-utilisations/salles-de-fitness-et-studio-de-danse/,0,0,0.00,0.14,18700000,"[24,20,20,13,30,13,100,20,16,6,20,24]",2023-06-17,"Local pack, Image pack, Reviews, Image, People also ask, Find results on, Indented, Related searches",commercial,Organic
restreints,52,52,390,32,0.00,https://www.portakabin.com/fr/faqs/pourquoi-modulaire/nous-navons-pas-beaucoup-despace-sur-notre-site.-pouvez-vous-integrer-un-batiment-dans-un-espace-restreint-ou-sur-un-site-dont-lacces-est-limite-/,0,0,0.00,0,4100000,"[20,24,20,8,16,100,55,13,20,30,24,16]",2023-06-24,"Instant answer, Image pack, Reviews, People also ask, Indented, Related searches",informational,Organic
sefab,12,12,70,26,0.00,https://www.portakabin.com/fr/etudes-de-cas/sefab/,0,0,0.00,0,84,"[64,64,100,64,100,78,64,50,64,14,14,14]",2023-06-22,"Local pack, Sitelinks, Reviews, FAQ, Find results on","commercial, navigational",Organic
elle est incluse,33,33,590,24,0.00,https://www.portakabin.com/lu-fr/faqs/acquisition-et-couts/la-maintenance-est-elle-incluse/,0,0,0.00,0,15900000,"[54,81,67,44,81,81,67,54,100,54,81,67]",2023-06-17,"Image pack, Reviews, People also ask, Indented, Related searches",informational,Organic
batiment modulaire occasion,11,11,90,7,1.29,https://www.portakabin.com/fr/nos-batiments/bureaux-de-chantier/bureau-modulaire-occasion/,0,0,0.00,0.97,60200,"[52,52,52,64,52,64,52,41,52,82,64,41]",2023-06-16,"Local pack, Reviews, Image, Ads bottom, Find results on, Indented, Related searches",commercial,Organic
hopital lonjumeau,38,38,170,31,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-de-longjumeau/,0,0,0.00,0,97,"[100,35,28,66,23,28,43,43,23,35,28,82]",2023-05-29,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches",navigational,Organic
tıtan,96,96,70,51,0.97,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/batiments-autonomes/titan/,0,0,0.00,0.01,581000000,"[0,0,0,0,0,0,100,0,0,0,0,0]",2023-06-17,"Instant answer, Image pack, Sitelinks, Reviews, Image, People also ask, Indented, Related searches, See results about",informational,Organic
multiconfessionnelle,27,27,50,27,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-de-sante/non-clinique/salles-multiconfessionnelles/,0,0,0.00,0,61900,"[18,18,18,18,18,100,100,100,100,18,81,18]",2023-06-23,"Instant answer, Image pack, Reviews, Image, Indented, Related searches",informational,Organic
association echo,11,11,140,31,0.00,https://www.portakabin.com/fr/etudes-de-cas/association-echo-centre-de-dialyse/,0,0,0.00,0,86100000,"[53,53,42,53,42,42,42,42,65,42,65,53]",2023-06-03,"Local pack, Sitelinks, Related searches",navigational,Organic
sepem industrie,58,58,170,19,0.00,https://www.portakabin.com/fr/actualites-et-evenements/evenements/sepem2/,0,0,0.00,0,98,"[43,43,22,22,81,43,43,22,66,22,22,22]",2023-06-19,"Knowledge panel, Image pack, Sitelinks, Reviews, Video Carousel, Related searches",navigational,Organic
prévus,58,58,880,36,0.00,https://www.portakabin.com/fr/pourquoi-portakabin/dans-les-temps-et-budget-prevus/,0,0,0.00,0,39700000,"[100,100,84,68,0,0,46,46,52,68,0,0]",2023-06-21,"Image pack, Video Carousel, People also ask, Indented, Related searches",informational,Organic
hôpital de landerneau,73,73,50,25,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-ferdinand-graal-de-landerneau/,0,0,0.00,0,384000,"[3,28,6,0,9,3,100,6,3,15,3,6]",2023-05-29,"Knowledge panel, Image pack, Sitelinks, Reviews, FAQ, Indented, Related searches",navigational,Organic
8 rue de l'université lyon,51,51,70,15,0.00,https://www.portakabin.com/fr/etudes-de-cas/universite-de-lyon-2/,0,0,0.00,0,95,"[11,23,11,11,82,100,52,100,41,23,29,29]",2023-06-09,"Reviews, Image, Indented, Address pack, Related searches",informational,Organic
direction france,98,98,40,16,0.00,https://www.portakabin.com/fr/a-propos-de-nous/direction-et-gestion/,0,0,0.00,0.01,1140000000,"[18,100,18,18,18,100,100,18,18,18,18,18]",2023-06-24,"Image pack, Reviews, Image, Indented, Related searches",commercial,Organic
permis de construire combien de temps,54,54,50,23,0.00,https://www.portakabin.com/fr/faqs/normes-et-conception-des-structures/ai-je-besoin-dun-permis-de-construire-et-combien-de-temps-cela-prend-il-/,0,0,0.00,0,27100000,"[36,36,36,18,63,81,45,27,63,45,63,45]",2023-06-13,"Reviews, Featured snippet, People also ask, Indented, Related searches",informational,Organic
stade yutz,85,85,90,19,0.00,https://www.portakabin.com/fr/etudes-de-cas/ville-de-yutz/,0,0,0.00,0,98,"[64,11,11,64,100,100,100,41,29,11,11,11]",2023-06-12,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented",commercial,Organic
irm modulaire,23,23,50,26,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-de-sante/clinique/salles-dirm-et-de-diagnostic/,0,0,0.00,0,70800,"[0,36,36,27,0,45,63,100,45,63,63,45]",2023-06-07,"Featured snippet, Image, People also ask, Indented, Related searches",informational,Organic
cabinet médical du faubourg,40,40,40,21,0.00,https://www.portakabin.com/fr/etudes-de-cas/espace-medical-du-faubourg/,0,0,0.00,0,209000,"[36,18,27,27,18,18,18,100,100,18,18,18]",2023-06-11,"Local pack, Image pack, Sitelinks, Reviews, Find results on, Indented, Related searches",commercial,Organic
laiterie varennes sur fouzon,31,31,260,22,0.00,https://www.portakabin.com/fr/actualites-et-evenements/actualites/la-laiterie-de-varennes/,0,0,0.00,0,99,"[35,54,43,43,81,81,81,81,100,54,43,29]",2023-06-17,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
universite d oxford,60,60,90,18,1.26,https://www.portakabin.com/fr/etudes-de-cas/universite-oxford/,0,0,0.00,0.03,0,"[81,81,81,100,100,100,100,81,81,100,27,81]",2023-06-11,"Carousel, Sitelinks, Reviews, Image, People also ask, Related searches",informational,Organic
sepr.,65,65,480,32,0.40,https://www.portakabin.com/fr/etudes-de-cas/sepr/,0,0,0.00,0,1210000,"[0,0,0,0,0,0,0,0,0,0,0,100]",2023-06-20,"Knowledge panel, Local pack, Sitelinks, Reviews, Find results on, Indented, Related searches","commercial, navigational",Organic
algeco maison,59,59,480,30,0.60,https://www.portakabin.com/fr/,0,0,0.00,1,106000,"[44,66,66,66,66,81,81,81,81,81,100,100]",2023-06-13,"Image pack, Reviews, Image, People also ask, Related searches",informational,Organic
karim m'barek,9,9,40,15,0.00,https://www.portakabin.com/fr/etudes-de-cas/faculte-de-lyon/,0,0,0.00,0,99,"[2,2,1,2,2,2,1,2,1,1,1,5]",2023-06-20,"Image pack, Image",informational,Organic
agence de com strasbourg,84,84,50,22,1.61,https://www.portakabin.com/fr/nos-agences/agence-de-strasbourg/,0,0,0.00,0.35,38000000,"[18,100,18,18,27,27,100,18,27,36,81,27]",2023-06-23,"Local pack, Reviews, Image, People also ask, Find results on, Related searches",commercial,Organic
agence de com marseille,95,95,70,19,1.19,https://www.portakabin.com/fr/nos-agences/agence-de-marseille/,0,0,0.00,0.25,35600000,"[14,9,14,9,14,52,23,19,23,52,52,52]",2023-06-04,"Local pack, Reviews, Image, People also ask, Find results on, Indented, Related searches",commercial,Organic
good year luxembourg,47,47,50,21,0.00,https://www.portakabin.com/lu-fr/etudes-de-cas/goodyear/,0,0,0.00,0,2900000,"[36,36,63,63,63,100,63,36,27,18,36,18]",2023-06-03,"Knowledge panel, Local pack, Reviews, Image, Indented, Related searches","navigational, transactional",Organic
quapp,33,33,140,25,0.03,https://www.portakabin.com/gb-en/news-and-events/news/introducing-sandra-quapp/,0,0,0.00,0.01,135000,"[53,53,43,53,43,34,34,28,34,53,34,34]",2023-06-01,"Reviews, Indented, Related searches, See results about",transactional,Organic
toilettes douche,39,39,40,9,0.38,https://www.portakabin.com/fr/nos-batiments/toilettes-douches-et-vestiaires/,0,0,0.00,0.99,62500000,"[7,7,21,14,7,100,14,35,14,78,14,7]",2023-06-20,"Image pack, Sitelinks, Reviews, Image, People also ask, Indented, Related searches","informational, transactional",Organic
centre hospitalier longjumeau,47,47,170,23,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-de-longjumeau/,0,0,0.00,0,100,"[42,65,65,65,80,100,53,80,65,65,53,65]",2023-05-31,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Related searches",navigational,Organic
cabines sanitaires préfabriquées,49,49,40,7,1.00,https://www.portakabin.com/fr/nos-batiments/toilettes-douches-et-vestiaires/,0,0,0.00,1,89,"[0,0,0,0,33,55,55,55,100,77,55,33]",2023-06-24,"Local pack, Image pack, Reviews, Image, Ads bottom, Find results on, Indented, Related searches",informational,Organic
algéco occasion,53,53,260,19,0.64,https://www.portakabin.com/fr/,0,0,0.00,0.63,5310,"[4,4,4,4,5,100,5,3,4,55,3,5]",2023-06-24,"Local pack, Reviews, Image, Find results on, Related searches",commercial,Organic
porta-,54,54,110,26,0.57,https://www.portakabin.com/fr/a-propos-de-nous/marques-deposees/portaloo-ou-porta-loo/,0,0,0.00,0.22,1500000000,"[0,0,0,0,0,0,0,100,0,0,0,0]",2023-06-21,"Image pack, Sitelinks, Reviews, Image, Address pack, Related searches, See results about",informational,Organic
labo longjumeau,66,66,1000,26,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-de-sante/clinique/laboratoires/,0,0,0.00,0,98,"[20,44,44,34,44,34,44,30,44,34,34,34]",2023-06-23,"Knowledge panel, Image pack, Reviews, Image, Indented, Related searches",navigational,Organic
us danse et fitness,63,63,40,16,0.00,https://www.portakabin.com/fr/nos-batiments/autres-utilisations/salles-de-fitness-et-studio-de-danse/,0,0,0.00,0,8560000,"[1,1,1,8,8,1,1,1,1,1,1,1]",2023-06-20,"Knowledge panel, Image pack, Sitelinks, Reviews, Video Carousel, Indented",informational,Organic
modulaire occasion,10,10,110,8,0.66,https://www.portakabin.com/fr/nos-batiments/bureaux-de-chantier/bureau-modulaire-occasion/,0,0,0.00,0.95,2410000,"[42,42,66,52,66,52,52,33,42,52,52,52]",2023-06-13,"Local pack, Image pack, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
clinique epinoy,76,76,90,21,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-de-sante/non-clinique/,0,0,0.00,0,86,"[78,78,78,35,35,78,64,50,100,100,100,64]",2023-06-19,"Knowledge panel, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
université d'oxford,44,44,1600,20,1.48,https://www.portakabin.com/fr/etudes-de-cas/universite-oxford/,0,0,0.00,0.04,0,"[30,13,44,55,100,82,65,55,65,44,55,65]",2023-06-22,"Carousel, Sitelinks, Reviews, Image, People also ask, Indented, Related searches",commercial,Organic
d'attentes,79,79,40,39,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-de-sante/clinique/salons-dattente/,0,0,0.00,0,67400000,"[100,100,0,0,0,0,0,0,0,42,0,0]",2023-05-30,"Sitelinks, Reviews, Featured snippet, People also ask, Indented, Related searches",informational,Organic
c s. k,86,86,50,21,0.00,https://www.portakabin.com/lu-fr/etudes-de-cas/csk-food-enrichment/,0,0,0.00,0.01,16030000000,"[54,54,18,0,0,0,0,0,0,0,0,0]",2023-05-26,"Image pack, Image, People also ask, Indented, Related searches",informational,Organic
toilettes rouen,80,80,70,23,0.00,https://www.portakabin.com/fr/nos-agences/agence-de-rouen/,0,0,0.00,0,3250000,"[2,2,11,11,11,11,11,2,2,2,2,2]",2023-05-30,"Local pack, Image pack, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
agence com nantes,20,20,40,34,1.80,https://www.portakabin.com/fr/nos-agences/agence-de-nantes/,0,0,0.00,0.33,29300000,"[27,18,18,18,18,27,27,27,100,100,81,18]",2023-06-14,"Local pack, Reviews, Image, Find results on, Related searches",commercial,Organic
milcobel ysco,21,21,40,19,0.00,https://www.portakabin.com/lu-fr/etudes-de-cas/ysco/,0,0,0.00,0,70,"[100,100,18,18,18,18,18,18,100,18,18,18]",2023-06-23,"Knowledge panel, Image pack, Reviews, Indented, Related searches","informational, transactional",Organic
hopital godinot,69,69,40,25,0.00,https://www.portakabin.com/fr/etudes-de-cas/institut-jean-godinot/,0,0,0.00,0,93,"[14,14,14,14,78,78,14,14,78,14,14,14]",2023-06-13,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, FAQ, Indented, Related searches",navigational,Organic
les contrats cadres,57,57,50,17,0.00,https://www.portakabin.com/fr/faqs/achats-et-couts/etes-vous-membre-de-contrats-cadres-/,0,0,0.00,0,8170000,"[6,6,6,6,15,34,15,6,21,12,21,12]",2023-06-13,"Knowledge panel, Sitelinks, Reviews, People also ask, Indented, Related searches",informational,Organic
etablissements de sante,33,33,390,32,4.92,https://www.portakabin.com/fr/nos-batiments/etablissements-de-sante/,0,0,0.00,0.01,159000000,"[62,30,16,16,20,24,13,16,36,24,16,24]",2023-06-20,"Knowledge panel, Local pack, Sitelinks, People also ask, Find results on, Indented, Related searches",commercial,Organic
mairie moelan sur mer,36,36,720,30,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-moelan-sur-mer/,0,0,0.00,0,99,"[72,59,59,59,88,59,72,59,100,72,59,59]",2023-06-22,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches","commercial, navigational",Organic
la sepr,79,79,140,31,0.00,https://www.portakabin.com/fr/etudes-de-cas/sepr/,0,0,0.00,0,464000,"[80,100,80,66,80,52,66,33,80,52,66,66]",2023-06-07,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches","commercial, navigational",Organic
le hub boulanger,53,53,90,31,0.00,https://www.portakabin.com/fr/etudes-de-cas/boulanger/,0,0,0.00,0,2360000,"[42,42,42,7,42,42,34,34,34,42,34,53]",2023-06-18,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches","navigational, transactional",Organic
mairie pont saint martin,87,87,480,31,0.00,https://www.portakabin.com/fr/etudes-de-cas/ville-de-pont-saint-martin/,0,0,0.00,0,4530000,"[81,81,66,54,81,81,66,66,100,54,81,54]",2023-06-13,"Knowledge panel, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
occasion bureau,49,49,70,31,0.90,https://www.portakabin.com/fr/nos-batiments/bureaux-de-chantier/bureau-modulaire-occasion/,0,0,0.00,0.94,118000000,"[3,3,3,18,18,18,18,3,3,15,3,15]",2023-05-31,"Local pack, Image pack, Sitelinks, Reviews, Image, Video Carousel, Find results on, Indented, Related searches",commercial,Organic
container aménagé bureau,77,77,110,7,0.70,https://www.portakabin.com/be-fr/nos-batiments/bureaux-modulaires/container-bureau-occasion/,0,0,0.00,1,63900,"[64,52,64,64,52,64,64,64,100,82,100,64]",2023-06-09,"Image pack, Reviews, Image, Ads bottom, Indented, Related searches",informational,Organic
poste préfabriqué,59,59,40,3,1.12,https://www.portakabin.com/fr/nos-batiments/autres-utilisations/postes-de-garde/,0,0,0.00,0.1,218000,"[57,71,57,28,57,42,42,42,57,57,100,57]",2023-06-24,"Reviews, Image, Video Carousel, Related searches",commercial,Organic
rappel moi,75,75,1300,31,0.00,https://www.portakabin.com/fr/formulaire-de-rappel/,0,0,0.00,0,30700000,"[30,66,100,79,30,54,30,66,41,41,79,13]",2023-06-20,"Knowledge panel, Reviews, People also ask, Related searches","informational, transactional",Organic
home yutz,57,57,90,23,0.56,https://www.portakabin.com/fr/etudes-de-cas/ville-de-yutz/,0,0,0.00,0.12,550000,"[41,52,52,41,64,64,64,41,64,52,64,52]",2023-06-15,"Knowledge panel, Image pack, Sitelinks, Reviews, Ads top, Indented, Related searches",navigational,Organic
smethwick,81,81,110,25,0.00,https://www.portakabin.com/gb-en/our-visitor-centres/smethwick/,0,0,0.00,0,4330000,"[100,64,64,64,100,64,52,52,52,29,41,41]",2023-06-14,"Knowledge panel, Image pack, Image, Indented, Related searches","informational, transactional",Organic
salle classe,60,60,90,36,0.00,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/batiments-assemblables/akademy/,0,0,0.00,0,65900000,"[78,64,35,35,100,64,64,50,78,50,78,50]",2023-06-15,"Image pack, Reviews, Image, People also ask, Indented, Related searches",informational,Organic
respect des délais,24,24,90,14,0.00,https://www.portakabin.com/lu-fr/pourquoi-portakabin/respect-des-delais-et-du-budget/,0,0,0.00,0,21300000,"[41,52,41,29,41,23,82,11,64,41,64,100]",2023-06-16,"Sitelinks, Reviews, People also ask, Indented, Related searches",informational,Organic
braine l'alleud belgique,58,49,320,27,0.00,https://www.portakabin.com/be-fr/nos-agences-locales/braine-lalleud-portakabin-belgium-siege-social/,0,0,0.00,0,1880000,"[0,0,0,0,54,66,54,54,100,81,100,36]",2023-06-25,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches","informational, transactional",Organic
hôpital américain de paris,37,37,5400,45,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-americain-de-paris/,0,0,0.00,0.02,5010000,"[54,66,54,66,54,81,66,66,100,16,13,16]",2023-06-25,"Knowledge panel, Sitelinks, Reviews, Image, People also ask, FAQ, Indented, Related searches",navigational,Organic
container bureau,60,60,260,14,1.64,https://www.portakabin.com/be-fr/nos-batiments/bureaux-modulaires/container-bureau-occasion/,0,0,0.00,1,34800000,"[66,53,66,53,66,82,82,53,66,43,53,53]",2023-06-12,"Local pack, Image pack, Reviews, Image, Ads top, Find results on, Indented, Related searches",informational,Organic
ailes marines,65,65,390,23,0.00,https://www.portakabin.com/fr/actualites-et-evenements/actualites/iberdrola/,0,0,0.00,0.03,2030000,"[39,48,72,48,48,39,39,32,48,32,48,32]",2023-06-22,"Knowledge panel, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
centre hospitalier saint gregoire,76,76,140,27,0.00,https://www.portakabin.com/fr/etudes-de-cas/clinique-saint-gregoire/,0,0,0.00,0,805000,"[64,82,100,64,82,82,82,100,82,64,52,82]",2023-05-31,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches","commercial, navigational",Organic
mairie saint chamas,28,28,390,25,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-saint-chamas/,0,0,0.00,0,413000,"[100,81,81,66,81,66,81,54,66,66,100,81]",2023-06-24,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Related searches",navigational,Organic
mairie de moelan,35,35,70,31,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-moelan-sur-mer/,0,0,0.00,0,134000,"[5,5,43,5,28,17,17,12,23,23,23,17]",2023-06-21,"Local pack, Sitelinks, Reviews, Find results on, Indented, Related searches","commercial, navigational",Organic
mairie de blériot plage,45,45,70,31,0.00,https://www.portakabin.com/fr/etudes-de-cas/ecole-de-bleriot-plage/,0,0,0.00,0,71,"[0,0,0,0,100,100,100,64,78,64,78,78]",2023-06-05,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
creche montchapet dijon,40,40,40,14,0.88,https://www.portakabin.com/fr/nos-batiments/etablissements-scolaires/salles-de-classe/,0,0,0.00,0.11,90,"[77,55,22,33,77,55,22,22,22,22,33,22]",2023-06-09,"Knowledge panel, Image pack, Sitelinks, Reviews, People also ask, Indented, Related searches",navigational,Organic
ce happychic,23,23,50,20,0.00,https://www.portakabin.com/fr/etudes-de-cas/happychic/,0,0,0.00,0,98,"[14,14,35,35,28,28,100,78,14,14,14,14]",2023-06-19,"Sitelinks, Reviews, Indented, Related searches",navigational,Organic
com lu,92,92,50,29,0.00,https://www.portakabin.com/lu-fr/,0,0,0.00,0,1450000000,"[18,18,100,18,18,18,100,18,18,100,18,81]",2023-05-30,"Reviews, Related searches",commercial,Organic
hôpital longjumeau,27,27,1300,31,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-de-longjumeau/,0,0,0.00,0,369000,"[44,20,20,34,44,55,44,2,7,44,55,100]",2023-06-19,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Related searches","commercial, navigational",Organic
mairie de grand couronne,13,13,590,24,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-grand-couronne/,0,0,0.00,0,3330000,"[88,17,59,59,17,72,59,59,100,72,88,72]",2023-06-17,"Knowledge panel, Image pack, Sitelinks, Image, Indented, Related searches",navigational,Organic
salle de classe avec élèves,74,74,70,30,0.00,https://www.portakabin.com/lu-fr/nos-batiments/batiments-scolaires/salles-de-classe/,0,0,0.00,0,28500000,"[9,18,18,9,81,81,81,81,100,81,100,63]",2023-06-24,"Image pack, Reviews, Image, People also ask, Indented, Related searches",informational,Organic
kiabi le plus proche de moi,41,41,50,22,0.00,https://www.portakabin.com/fr/etudes-de-cas/kiabi/,0,0,0.00,0.12,69,"[5,28,28,5,12,28,28,5,5,5,5,5]",2023-06-02,"Local pack, Reviews, Indented, Related searches",transactional,Organic
